Point Source_RN;Point Source_RS;Point Source_RO;Point Source_OX;Point Source_OY;Point Source_OZ;Point Source_DX;Point Source_DY;Point Source_DZ;Point Source_EN;Point Source_PL;Point Source_S0;Point Source_S1;Point Source_S2;Point Source_S3
71;2;0;0.13345196094341100;0.07301321784347180;0.42114942224156300;-0.00053910356295448;0.00025759548310879;0.99999982150594200;100;0;1;1;0;0
72;2;0;-0.14142124510571600;0.00794769405004854;-0.26854879713483700;0.00031273548636330;0.00073816832689587;0.99999967865196700;100;0;1;1;0;0
73;2;0;0.04243065213808800;0.04759364544729740;0.44073559568273700;0.00079920475703656;-0.00042460119789224;0.99999959049270600;100;0;1;1;0;0
74;2;0;0.03329107129243160;0.00726261026444043;-0.28241437649560100;0.00122001704554022;0.00115871197729741;0.99999858447147900;100;0;1;1;0;0
75;2;0;-0.05156594948575260;0.02154432952330990;-0.15382000839667200;0.00079528685930892;-0.00120093836367151;0.99999896263239100;100;0;1;1;0;0
76;2;0;-0.05587039144923210;0.03584832171243120;-0.20195248725211300;0.00033358525485123;0.00075663390403561;0.99999965811294800;100;0;1;1;0;0
77;2;0;0.04452559995327300;0.07816865514473880;0.12203266537488400;-0.00092291520224212;-0.00278168867410933;0.99999570520860200;100;0;1;1;0;0
78;2;0;-0.00231304949837514;-0.00096178662315679;-0.36781060671594800;0.00063495149917869;0.00050700916283110;0.99999966988909700;100;0;1;1;0;0
79;2;0;-0.05851558396494140;0.05332268803672040;-0.36472218211228100;-0.00087325665424306;-0.00001700102279282;0.99999961856681800;100;0;1;1;0;0
80;2;0;0.06455664757110490;-0.07450307504179010;0.41104459229557500;-0.00087883427668193;-0.00068433784567882;0.99999937966582100;100;0;1;1;0;0
81;2;0;-0.03015536551374780;-0.06005480850977460;-0.31576962770727400;0.00098860140633331;0.00135422835905699;0.99999859436541700;100;0;1;1;0;0
82;2;0;0.06516896021375490;-0.08329363201336140;-0.22411661974654800;-0.00011175666226221;-0.00044727138296597;0.99999989372937400;100;0;1;1;0;0
83;2;0;0.04426808167397430;-0.04390447101844310;-0.11454511530291400;0.00076103778409181;0.00109355888230069;0.99999911247483700;100;0;1;1;0;0
84;2;0;0.00142377784049775;0.05486568992464080;-0.19383089256924900;-0.00011205081547422;-0.00057120569485822;0.99999983058432000;100;0;1;1;0;0
85;2;0;-0.02762720577319010;-0.04585422490450840;0.02594216448262940;0.00048741774534322;0.00013664687121976;0.99999987187577900;100;0;1;1;0;0
86;2;0;0.03028431643904530;-0.01842252755233340;0.11132080133779700;0.00158586353235950;0.00064007397596408;0.99999853767001200;100;0;1;1;0;0
87;2;0;0.02088099061169810;-0.02822537843160800;0.30570268105282800;0.00088319582073467;-0.00245297257515573;0.99999660143956900;100;0;1;1;0;0
88;2;0;0.05134014373780090;-0.03208000536511450;-0.35880535328116000;-0.00070495358165095;-0.00182032273439991;0.99999809473098000;100;0;1;1;0;0
89;2;0;0.03680301020600750;0.03867115040687210;0.45819025838581800;0.00070244805332927;-0.00126001064863415;0.99999895946940800;100;0;1;1;0;0
90;2;0;0.00390003998205136;-0.00998739920810653;0.29965859015036900;0.00126587356222779;0.00021596786818585;0.99999917546066200;100;0;1;1;0;0
91;2;0;0.04185212064664400;0.02194229168406160;0.34394341464611700;0.00016316473738016;0.00173575285636137;0.99999848026849000;100;0;1;1;0;0
92;2;0;0.06645303415686190;-0.04083208311655220;0.48755811649270100;-0.00125867112533588;0.00167326222573879;0.99999780796785900;100;0;1;1;0;0
93;2;0;-0.05556047809059830;0.01978372703893780;0.03458982296908930;-0.00045490922059294;-0.00079536209141249;0.99999958022828400;100;0;1;1;0;0
94;2;0;-0.03241031597056080;0.00253519366894514;-0.32785855227418000;0.00036355634210267;-0.00079937516645710;0.99999961441299000;100;0;1;1;0;0
95;2;0;0.12086748488567700;0.11313425073297600;0.20974690773853800;0.00060423648579702;0.00019934231120396;0.99999979758043600;100;0;1;1;0;0
96;2;0;0.10804734087313200;-0.02154496568696360;-0.25531921950768300;0.00022212239912653;-0.00069985091497763;0.99999973043513200;100;0;1;1;0;0
97;2;0;0.08494109798389650;-0.02823817301319990;0.44991833652832300;0.00300274244370720;0.00001046503152465;0.99999549170398800;100;0;1;1;0;0
98;2;0;-0.04790390789331670;-0.01232526655090920;0.02738884752421290;0.00026894951401204;-0.00061905605412169;0.99999977221785400;100;0;1;1;0;0
99;2;0;-0.06678344918471280;-0.05811617538994120;-0.09382603385155340;0.00024414586930439;0.00067968933400060;0.99999973920756800;100;0;1;1;0;0
100;2;0;0.02347204158558260;0.04042083419630940;-0.08132766028853320;0.00048363844520732;0.00037024373988433;0.99999981450669600;100;0;1;1;0;0
101;2;0;-0.00893370257525993;-0.02285564163477570;0.11355064160826700;0.00063107670365319;-0.00068820530096749;0.99999956405773400;100;0;1;1;0;0
102;2;0;-0.07921426898783160;0.01594207636052410;0.39843689248236600;0.00063268034126625;0.00086848331622863;0.99999942272599100;100;0;1;1;0;0
103;2;0;0.06129912469647260;-0.03278643446644130;-0.26489731029154900;-0.00027619469207288;0.00017905536868552;0.99999994582783200;100;0;1;1;0;0
104;2;0;-0.01447488739387040;-0.05340498198897640;-0.09384278365672340;0.00067338017524221;-0.00004504969857570;0.99999977226480600;100;0;1;1;0;0
105;2;0;-0.08249463485699790;0.02973507480449020;-0.37748935308247900;-0.00051163564795523;-0.00116415185198515;0.99999919148938800;100;0;1;1;0;0
106;2;0;-0.00635639918741641;0.01346319110592500;-0.12110543731248400;-0.00019029806227235;0.00050752124748966;0.99999985310440500;100;0;1;1;0;0
107;2;0;0.06925538390940130;-0.03944494109912060;-0.12537661452770900;-0.00068546051497516;-0.00001620398690023;0.99999976494062900;100;0;1;1;0;0
108;2;0;-0.08539906557666920;-0.04314270128105510;0.32905342865630700;0.00099700522621476;-0.00138171346433528;0.99999854842318700;100;0;1;1;0;0
109;2;0;-0.02692730276092780;-0.05910176462340060;-0.23640477573454600;0.00089979101281236;0.00019073442754825;0.99999957699816600;100;0;1;1;0;0
110;2;0;-0.02489912255103550;-0.02961220251313550;0.39905886086824400;0.00082519496469311;-0.00031616781009568;0.99999960954551700;100;0;1;1;0;0
111;2;0;-0.04006037429848280;0.02389838047508800;-0.36513160455214900;-0.00102447587151870;0.00007423106906442;0.99999947246932900;100;0;1;1;0;0
112;2;0;0.03432927506270300;0.04544016766699330;0.30028284482568300;-0.00207227868422724;0.00057295502852324;0.99999768868912400;100;0;1;1;0;0
113;2;0;0.05060459665496720;-0.01106778492716330;0.17840783979420800;0.00057892478587834;0.00153698314733934;0.99999865126353900;100;0;1;1;0;0
114;2;0;-0.01658884672704010;-0.05333981759710170;0.12632767854727400;-0.00160558514889243;0.00059602044877415;0.99999853342690200;100;0;1;1;0;0
115;2;0;-0.06050404817938320;0.02466007456975150;0.35347167498196500;0.00007971753015980;0.00128509501122461;0.99999917108762000;100;0;1;1;0;0
116;2;0;-0.03495761633671910;-0.01521805580737930;0.09055349939010780;0.00036221624890199;-0.00249339564501699;0.99999682588373600;100;0;1;1;0;0
117;2;0;-0.00648021371661039;-0.01273079032511300;0.14302827015433000;-0.00019673190073515;0.00055977818080049;0.99999982397245800;100;0;1;1;0;0
118;2;0;-0.03462336705788180;0.03535830449072180;-0.12520987646476100;-0.00008593589325598;0.00208569775090183;0.99999782123758400;100;0;1;1;0;0
119;2;0;-0.07580727558960800;-0.05120857315618510;-0.13405943879987800;0.00118178961826192;-0.00194706240950607;0.99999740615727200;100;0;1;1;0;0
120;2;0;0.03452011982922090;-0.00229125607340382;-0.40122059194115300;0.00039886635335920;-0.00096010433131008;0.99999945955250600;100;0;1;1;0;0
121;2;0;0.01000576360022630;-0.01195176102362910;-0.48835723518277600;-0.00036485410379806;0.00158651739659290;0.99999867492113900;100;0;1;1;0;0
122;2;0;-0.09723059695931230;0.01572991461594230;-0.08277173777712380;-0.00062163871735959;-0.00050407793077480;0.99999967973532100;100;0;1;1;0;0
123;2;0;0.06663649248598150;-0.05459114738717740;0.16426377242983100;-0.00074846727639786;0.00008742912524244;0.99999971607640200;100;0;1;1;0;0
124;2;0;-0.05470309964682020;-0.00916365308515136;0.21073338801145200;0.00099895075047656;-0.00102897994216335;0.99999897164831000;100;0;1;1;0;0
125;2;0;-0.02080407319169530;0.10388491931143400;0.01955185327773790;-0.00067656803218897;0.00084688637622178;0.99999941251940900;100;0;1;1;0;0
126;2;0;-0.06206180047084970;-0.09438781684838690;-0.37622927236821300;0.00056802820937777;-0.00040437190189736;0.99999975691363000;100;0;1;1;0;0
127;2;0;0.08746535620831240;-0.04545439636273450;0.47536877852824200;-0.00157692439154305;0.00161901180908058;0.99999744605185100;100;0;1;1;0;0
128;2;0;-0.05089073276798110;-0.02532730315411390;-0.17761019233148100;0.00017068039332476;0.00140753305413647;0.99999899485894700;100;0;1;1;0;0
129;2;0;-0.02192596147041570;-0.04860824716910830;0.43347188775723000;0.00143637913181983;-0.00007058695268013;0.99999896591570100;100;0;1;1;0;0
130;2;0;0.01809891193271750;-0.05438467285418430;-0.46682386637469000;0.00020526476349285;-0.00112142703964557;0.99999935013367500;100;0;1;1;0;0
131;2;0;0.01531137730878110;-0.04006665895180710;-0.38114900733331900;0.00007407648781807;-0.00013756820864458;0.99999998779383100;100;0;1;1;0;0
132;2;0;-0.01017823701630050;-0.04787022990001800;-0.17970073453054200;0.00000325402813029;0.00014181335254139;0.99999998993919200;100;0;1;1;0;0
133;2;0;-0.00903524150623364;0.07662648281513880;0.14833460136657800;-0.00075120373796776;-0.00188616579143391;0.99999793903365200;100;0;1;1;0;0
134;2;0;-0.11919657020073400;0.04005181375756970;-0.46900182294226900;0.00091528589954707;0.00070455005678159;0.99999933293024700;100;0;1;1;0;0
135;2;0;-0.01562671102221000;0.05569608844743430;-0.16978346803685100;-0.00096989059031577;-0.00187511492472718;0.99999777162564800;100;0;1;1;0;0
136;2;0;0.05123144820267560;-0.00769294054091047;-0.29185472827714000;-0.00170298889569890;0.00036430521966712;0.99999848355411400;100;0;1;1;0;0
137;2;0;0.05805340892081600;0.02392705674698780;-0.16696952126333400;0.00273101181144536;0.00018675327240539;0.99999625334183200;100;0;1;1;0;0
138;2;0;-0.02415695223543980;0.00172888052739657;-0.26350013256789400;0.00017294065763268;-0.00083529006527039;0.99999963619095200;100;0;1;1;0;0
139;2;0;0.03855181159567350;-0.04737177216426080;0.15745981291721300;-0.00037148036726747;0.00042614379512012;0.99999984020188800;100;0;1;1;0;0
140;2;0;-0.05691040280358780;-0.00528741231070976;-0.44017440856764700;0.00004281705549824;-0.00098393915761770;0.99999951501509900;100;0;1;1;0;0
141;2;0;-0.05364763737977580;-0.02952523262881050;0.19637480461040300;-0.00128020103940908;0.00008621821749716;0.99999917682552000;100;0;1;1;0;0
142;2;0;0.04435678259538600;-0.00373988923158372;0.35188646009055500;-0.00009723717422838;0.00019468228727547;0.99999997632186900;100;0;1;1;0;0
143;2;0;-0.00759803201345602;0.06936412808653320;-0.05705760383351330;-0.00135364708573507;-0.00124063308067537;0.99999831423314200;100;0;1;1;0;0
144;2;0;-0.04079466437712110;-0.06638443647919760;0.41175284943390900;-0.00033086714581480;0.00011945285708858;0.99999993812897100;100;0;1;1;0;0
145;2;0;0.04204264740721580;-0.02509536484979950;0.40339343458430000;0.00117072957109456;0.00119937349735347;0.99999859544675600;100;0;1;1;0;0
146;2;0;-0.06094771488894050;0.04576145132771740;0.26507671969155500;0.00078055427948078;-0.00150209435269789;0.99999856722276000;100;0;1;1;0;0
147;2;0;0.03340367619558000;-0.00213239110458741;-0.24952939292883500;-0.00104670734780548;0.00140179875792683;0.99999846968081400;100;0;1;1;0;0
148;2;0;-0.00942412211311973;0.01743712785420740;0.40882780386988300;0.00026155563332208;0.00015608209337430;0.99999995361351400;100;0;1;1;0;0
149;2;0;-0.10285316308365400;0.01461183088364530;-0.23768188888048600;-0.00175085077852839;0.00018862418919181;0.99999844947003100;100;0;1;1;0;0
150;2;0;-0.03436883912198800;0.02710699004205550;-0.03438855930590450;-0.00042770327883266;0.00127737457284138;0.99999909269164100;100;0;1;1;0;0
151;2;0;-0.04775983179653060;0.05005900849784360;0.01106074658200480;-0.00017693849053822;-0.00002901759204630;0.99999998392537500;100;0;1;1;0;0
152;2;0;-0.01964912095463880;0.02053773737937210;-0.36494712364644600;0.00075685779977466;-0.00008309092224606;0.99999971013104300;100;0;1;1;0;0
153;2;0;0.09699934546852730;0.03516541178423790;-0.01448312357050870;0.00094804417389913;0.00021118533237384;0.99999952830638800;100;0;1;1;0;0
154;2;0;-0.06258220354872350;-0.01700520949261060;-0.22135574263328300;-0.00018296444000450;-0.00005331249150606;0.99999998184089600;100;0;1;1;0;0
155;2;0;-0.07114645592711580;0.06588223275554480;0.07677583981247790;0.00098903612426354;-0.00161281340084984;0.99999821031863800;100;0;1;1;0;0
156;2;0;-0.02409851228381500;0.01783896591221720;-0.12669016438869100;0.00125090892484429;-0.00289795172924908;0.99999501853891100;100;0;1;1;0;0
157;2;0;-0.00257828620752233;-0.04069839086649760;-0.03297533055517490;-0.00000050825439308;0.00073079733541129;0.99999973296746200;100;0;1;1;0;0
158;2;0;0.05091833400231800;0.03667057888555550;-0.02258599652165020;0.00032881238374960;-0.00026242971402183;0.99999991150652700;100;0;1;1;0;0
159;2;0;0.06050586086899360;0.00324434865498443;-0.39889826008146000;-0.00011011612814302;-0.00025943618443335;0.99999996028365100;100;0;1;1;0;0
160;2;0;-0.07364801785984320;-0.02163587552105410;0.04620767740072980;0.00086643190503439;-0.00088172590811961;0.99999923592729600;100;0;1;1;0;0
161;2;0;0.15250631042458800;-0.03070200819844530;0.04306853600722460;0.00001410439178304;-0.00015651086804295;0.99999998765270700;100;0;1;1;0;0
162;2;0;0.03262739755934500;-0.00127374739245559;-0.48236875673237500;-0.00059433615533789;0.00062648695614277;0.99999962713924500;100;0;1;1;0;0
163;2;0;0.02184891893412660;-0.11957520921509000;-0.01607066211591470;0.00011359112907679;-0.00042102646807595;0.99999990491688000;100;0;1;1;0;0
164;2;0;0.00866500882413649;0.05269543634426990;-0.23100426517888500;0.00046816974511395;0.00018009893470808;0.99999987419072400;100;0;1;1;0;0
165;2;0;-0.03501375982496130;0.01334287180918600;0.24032946309191900;0.00071852894301631;0.00035810233025609;0.99999967773938800;100;0;1;1;0;0
166;2;0;-0.06015646988449510;0.01469517453352520;0.00804835994803343;0.00012610393273854;-0.00099630746789218;0.99999949573448700;100;0;1;1;0;0
167;2;0;0.04243381800262240;-0.01836637005173390;0.31351095827690300;0.00097194237273215;0.00018923611503718;0.99999950975873800;100;0;1;1;0;0
168;2;0;0.11572780820436700;-0.00513398632273438;-0.11357258898483600;0.00093596404412650;-0.00051682193566430;0.99999942843303400;100;0;1;1;0;0
169;2;0;-0.05798075644659300;-0.01505478073040510;-0.14072754646814800;-0.00095567168966491;0.00069880261533067;0.99999929918301800;100;0;1;1;0;0
170;2;0;-0.03022867166998270;0.07486841577920570;-0.09673098320362490;0.00018305376993299;0.00109762480331898;0.99999938085536300;100;0;1;1;0;0
171;2;0;-0.14561818811512200;-0.02505974381885460;-0.02011235827911960;-0.00024586777731384;-0.00004407313197050;0.99999996880329700;100;0;1;1;0;0
172;2;0;0.01311093780788010;-0.02209993370369980;-0.35877423617222500;-0.00072155776605535;-0.00189743364551705;0.99999793954785300;100;0;1;1;0;0
173;2;0;-0.04353216179521300;0.00061050327025867;0.45026398787669200;0.00147124420283914;-0.00074612562054290;0.99999863936760100;100;0;1;1;0;0
174;2;0;-0.10571279061086800;-0.01470646442512080;0.01490014410533020;0.00087510011789009;0.00060845670862212;0.99999943198994700;100;0;1;1;0;0
175;2;0;0.09995585551114930;-0.02018810461403910;0.49120259107004100;-0.00030113416470381;-0.00021451820664719;0.99999993165007500;100;0;1;1;0;0
176;2;0;-0.15303308497261200;-0.07759419512710210;-0.34872401911485100;0.00049359773612483;-0.00006013657408082;0.99999987637242600;100;0;1;1;0;0
177;2;0;0.01474939301631600;-0.00628217025263450;0.10321268572517400;-0.00265215566431925;-0.00050259282080015;0.99999635672875800;100;0;1;1;0;0
178;2;0;0.03937398119034880;-0.01012538983091430;-0.46241402937258700;0.00068954192488476;-0.00099122885024605;0.99999927099838400;100;0;1;1;0;0
179;2;0;-0.10449738197885800;-0.03532374232689440;0.21958336882233900;-0.00175985824690349;0.00037932084557871;0.99999837950601000;100;0;1;1;0;0
180;2;0;0.03146590727280360;-0.08737684077613900;0.31985042080242000;-0.00078511083553886;0.00002186222555811;0.99999969156146200;100;0;1;1;0;0
